Student_ID,Age,Gender,Family_Income_Level,Location,Interest_Score,Motivation_Level,Self_Confidence,Stress_Level,Personality_Type,Decision_Making_Ability,Creativity_Index,Risk_Tolerance,GPA,Math_Score,Programming_Skill,Analytical_Skill,Communication_Skill,Internship_Count,Daily_Study_Time,Online_Course_Usage,Device_Usage_Time,Focus_Duration,Sleep_Hours,Activity_Level,Career_Preference
2516,18,Male,Low,Rural,7,7,4,8,Ambivert,2,1,5,8.07,70,72,90,71,0,5.14,24,7.53,81,7.74,9,Entrepreneur
2517,24,Female,Low,Urban,9,1,2,3,Ambivert,5,6,5,9.73,95,89,49,78,0,3.65,91,11.18,109,8.77,3,Data Scientist
2518,24,Other,High,Urban,7,1,5,10,Introvert,6,3,10,7.56,60,49,88,81,3,2.82,62,11.08,91,7.53,7,Software Engineer
2519,24,Female,Low,Rural,3,2,3,4,Introvert,6,8,10,9.71,79,95,94,98,0,5.0,81,10.29,72,7.89,2,Government Job
2520,20,Male,High,Rural,7,2,3,4,Introvert,10,7,2,8.77,68,91,91,80,2,8.69,9,5.74,25,6.14,8,Researcher
2521,19,Female,Medium,Urban,8,4,4,1,Introvert,3,7,8,9.13,97,65,47,41,1,6.9,57,5.67,64,6.56,2,Data Scientist
2522,24,Male,Low,Urban,1,1,4,6,Introvert,10,8,5,9.75,89,42,48,65,0,2.44,2,10.88,115,8.12,10,Government Job
2523,21,Other,High,Rural,3,4,5,2,Ambivert,6,7,6,8.29,99,53,57,86,0,5.49,68,11.27,86,7.2,9,Researcher
2524,23,Other,Low,Urban,5,2,7,9,Extrovert,10,5,8,8.57,79,47,41,66,2,9.39,54,9.98,24,6.68,9,Entrepreneur
2525,21,Other,High,Urban,6,4,4,1,Ambivert,10,10,8,8.32,84,87,57,54,4,4.95,11,9.57,116,5.11,9,Researcher
2526,24,Male,High,Urban,3,4,7,1,Extrovert,5,8,10,9.14,53,89,79,60,2,5.23,77,7.58,93,7.01,6,Researcher
2527,23,Female,High,Urban,4,9,9,10,Introvert,8,8,7,7.09,70,71,41,87,3,9.47,44,5.38,22,5.46,7,Government Job
2528,22,Other,Medium,Rural,5,9,3,6,Ambivert,4,8,8,9.15,54,80,61,66,3,2.22,40,4.41,78,6.95,4,Software Engineer
2529,21,Male,Low,Rural,3,1,5,1,Extrovert,10,10,10,8.85,85,75,55,73,1,7.62,95,3.4,44,6.32,2,Software Engineer
2530,19,Male,Medium,Urban,4,5,4,3,Introvert,10,6,7,8.41,76,66,76,88,0,3.69,41,9.28,50,4.51,3,Software Engineer
2531,19,Female,High,Urban,5,7,9,10,Ambivert,3,2,10,6.16,56,96,71,50,1,8.79,32,9.77,44,8.29,3,Software Engineer
2532,21,Other,High,Urban,2,4,5,2,Extrovert,6,8,6,9.1,80,72,49,62,1,1.49,69,5.59,70,6.91,1,Entrepreneur
2533,24,Male,Medium,Rural,10,5,10,9,Ambivert,10,10,5,6.53,69,60,80,89,0,9.91,93,2.06,109,8.51,3,Software Engineer
2534,19,Female,Medium,Rural,9,2,2,5,Extrovert,9,1,5,9.85,74,65,73,61,0,7.92,5,11.39,119,8.63,4,Entrepreneur
2535,22,Other,Low,Urban,10,3,10,6,Ambivert,8,9,8,6.33,87,94,87,62,2,3.56,94,6.37,83,6.59,4,Entrepreneur
2536,18,Female,High,Urban,8,7,1,2,Ambivert,10,9,1,8.88,74,53,55,40,1,7.85,1,11.75,33,7.39,3,Government Job
2537,24,Female,Medium,Urban,6,10,7,8,Extrovert,8,6,2,7.44,66,82,88,98,1,9.31,25,8.77,63,8.48,10,Researcher
2538,22,Male,High,Rural,10,7,1,6,Ambivert,3,10,1,8.94,95,75,73,51,3,2.02,47,3.24,112,7.4,4,Entrepreneur
2539,23,Male,High,Urban,3,4,8,8,Ambivert,1,6,10,8.08,86,67,97,64,1,9.22,95,5.27,91,5.22,4,Software Engineer
2540,22,Male,Low,Urban,2,1,9,8,Introvert,3,6,7,8.52,64,67,76,45,2,4.24,56,8.57,76,5.29,3,Business Analyst
2541,24,Female,Low,Urban,7,1,7,1,Extrovert,3,4,9,6.3,59,60,79,89,4,1.06,68,8.49,75,6.09,5,Researcher
2542,23,Male,Low,Urban,8,4,9,7,Ambivert,6,1,7,9.87,83,87,95,88,1,2.01,45,4.32,39,4.19,3,Entrepreneur
2543,24,Female,Medium,Urban,10,4,10,2,Extrovert,3,1,9,6.02,93,98,73,88,2,8.96,47,3.77,92,5.85,8,Researcher
2544,19,Female,High,Rural,1,6,6,8,Ambivert,2,1,4,9.76,92,80,83,73,2,9.84,40,4.77,25,4.72,3,Government Job
2545,18,Male,Medium,Rural,6,7,7,2,Extrovert,9,5,7,8.27,56,93,52,67,4,9.06,15,9.87,44,8.14,10,Entrepreneur
2546,24,Other,Medium,Rural,7,9,3,4,Extrovert,6,7,10,7.03,88,68,87,64,2,4.97,51,4.42,85,7.91,3,Entrepreneur
2547,24,Other,Low,Urban,9,9,9,2,Introvert,5,1,10,8.55,74,85,76,57,3,9.65,11,9.02,80,4.88,8,Researcher
2548,19,Other,High,Rural,3,10,3,7,Introvert,3,1,7,8.69,88,77,51,86,4,4.66,14,10.7,49,5.42,1,Researcher
2549,20,Female,High,Urban,2,5,6,5,Extrovert,7,6,10,8.92,95,73,54,40,3,2.02,84,5.92,57,6.85,4,Data Scientist
2550,19,Female,Low,Rural,5,10,4,9,Ambivert,7,2,10,6.07,93,40,69,71,1,4.07,20,2.07,81,5.25,3,Data Scientist
2551,23,Female,High,Rural,10,3,9,5,Extrovert,4,2,2,9.93,77,59,70,68,1,9.99,24,3.42,111,4.28,1,Software Engineer
2552,19,Male,Low,Urban,1,3,1,8,Ambivert,10,7,2,8.47,91,65,68,59,2,6.63,80,5.12,65,7.83,1,Entrepreneur
2553,19,Female,Medium,Urban,6,6,9,2,Extrovert,2,9,8,7.51,76,90,73,85,2,4.06,71,3.9,60,4.46,7,Researcher
2554,18,Male,Medium,Urban,9,1,4,3,Introvert,2,8,2,8.28,86,66,71,52,4,6.62,29,4.9,76,7.39,4,Government Job
2555,19,Male,Low,Rural,10,7,10,6,Introvert,8,2,1,6.71,88,62,83,96,1,4.86,32,7.44,76,4.75,5,Government Job
2556,24,Other,Medium,Urban,9,3,5,7,Ambivert,4,7,1,6.99,87,46,62,51,0,1.45,65,2.21,46,4.04,2,Business Analyst
2557,18,Other,Medium,Rural,7,5,1,10,Extrovert,7,5,1,6.34,77,61,49,47,2,2.81,32,2.64,31,6.81,3,Government Job
2558,21,Other,Low,Rural,7,7,1,8,Ambivert,3,10,6,9.52,83,86,47,78,4,1.17,27,10.56,65,5.42,1,Government Job
2559,20,Male,Medium,Rural,8,7,6,3,Introvert,9,4,5,7.01,78,76,60,47,2,3.29,89,7.22,42,4.65,4,Researcher
2560,18,Male,High,Urban,10,9,10,7,Extrovert,10,10,7,8.96,94,74,50,57,4,7.66,40,11.36,99,7.42,8,Data Scientist
2561,23,Male,Medium,Urban,2,1,1,8,Introvert,9,4,3,7.1,97,86,51,60,1,2.74,0,2.03,65,7.22,3,Researcher
2562,21,Female,Low,Urban,6,3,2,10,Introvert,7,4,5,6.58,57,43,88,67,2,5.75,62,2.0,33,6.06,1,Government Job
2563,18,Male,High,Rural,5,9,3,6,Extrovert,7,9,2,6.43,62,68,78,70,2,7.31,34,9.4,111,4.44,4,Business Analyst
2564,18,Other,High,Rural,5,8,7,4,Ambivert,1,7,9,9.44,95,76,86,54,0,5.94,47,6.76,71,6.33,9,Researcher
2565,20,Other,Medium,Urban,3,2,2,6,Extrovert,10,7,9,6.48,86,75,58,99,1,1.14,38,11.14,89,4.52,10,Researcher
2566,24,Male,High,Rural,3,8,5,9,Introvert,8,4,4,6.35,52,42,73,78,4,4.27,19,9.87,111,8.97,8,Business Analyst
2567,23,Male,Low,Rural,6,8,9,3,Introvert,2,9,2,6.04,63,41,77,72,0,4.97,76,7.04,101,5.17,10,Data Scientist
2568,22,Other,High,Rural,10,2,10,2,Introvert,8,8,10,7.47,81,44,73,77,4,4.08,94,6.79,21,4.02,3,Researcher
2569,22,Male,Medium,Urban,10,8,8,5,Introvert,2,10,8,9.77,72,57,85,62,2,5.92,37,10.11,22,5.1,4,Government Job
2570,18,Other,Medium,Rural,7,3,8,7,Ambivert,1,4,4,9.63,72,73,65,55,3,5.62,22,10.04,44,7.1,5,Data Scientist
2571,19,Female,High,Rural,1,7,2,3,Extrovert,8,6,5,6.46,62,54,79,63,2,2.69,11,4.77,21,8.88,7,Business Analyst
2572,23,Other,Low,Urban,3,9,1,5,Extrovert,4,4,4,6.05,98,89,55,60,1,7.77,5,8.75,72,6.63,1,Researcher
2573,21,Female,Low,Urban,1,4,9,4,Ambivert,10,1,2,9.0,90,89,58,85,4,2.45,87,8.43,100,6.23,3,Researcher
2574,19,Male,Medium,Urban,10,6,10,7,Ambivert,6,5,6,7.23,88,79,89,47,0,5.13,97,10.56,41,8.96,1,Entrepreneur
2575,19,Male,Medium,Urban,3,9,4,2,Introvert,10,10,1,9.34,99,83,95,81,2,7.81,96,10.69,54,4.82,3,Software Engineer
2576,23,Female,Low,Urban,5,5,9,7,Extrovert,10,3,8,6.86,70,94,68,98,4,7.28,6,4.68,114,4.99,6,Business Analyst
2577,24,Male,High,Urban,9,1,7,2,Extrovert,1,1,1,7.97,92,80,84,56,0,4.89,50,10.8,50,5.9,9,Government Job
2578,18,Female,High,Rural,3,3,6,3,Extrovert,9,2,5,6.13,97,90,77,54,2,8.1,13,11.25,33,7.74,6,Data Scientist
2579,18,Male,High,Rural,10,9,10,5,Ambivert,7,2,9,9.58,80,40,75,53,3,7.42,99,3.1,105,5.51,8,Business Analyst
2580,18,Other,High,Rural,10,3,9,7,Introvert,5,8,1,6.71,99,61,60,59,3,4.46,15,7.74,70,6.35,4,Entrepreneur
2581,18,Male,Low,Rural,9,10,10,6,Introvert,6,4,10,7.18,56,64,49,71,2,9.06,22,6.36,84,8.7,5,Government Job
2582,22,Other,Medium,Urban,1,2,4,7,Extrovert,3,3,7,7.92,85,56,86,50,1,2.28,17,6.02,94,8.36,8,Business Analyst
2583,18,Other,Medium,Rural,6,4,1,6,Introvert,9,4,7,7.09,68,72,62,77,3,4.23,92,9.05,38,8.74,1,Software Engineer
2584,22,Female,High,Urban,9,5,5,1,Ambivert,2,10,5,6.16,71,91,83,71,4,7.28,6,3.3,38,4.83,8,Government Job
2585,22,Male,Low,Urban,5,7,6,5,Ambivert,10,1,4,6.12,73,97,99,43,1,8.86,67,10.2,44,6.41,2,Business Analyst
2586,24,Female,Low,Rural,10,7,6,1,Extrovert,1,1,9,9.82,73,56,91,68,1,3.9,24,2.27,53,7.57,6,Data Scientist
2587,18,Male,High,Rural,2,9,1,7,Introvert,1,5,5,7.3,70,96,83,44,2,6.05,32,7.78,59,7.66,4,Government Job
2588,20,Other,High,Urban,5,8,7,4,Ambivert,10,7,1,7.34,92,77,98,82,4,1.11,50,4.25,113,6.75,10,Data Scientist
2589,21,Other,High,Urban,1,2,8,5,Ambivert,2,9,9,9.69,62,44,46,51,4,4.34,87,8.67,63,8.1,10,Software Engineer
2590,19,Male,Medium,Urban,9,8,5,1,Ambivert,6,7,5,9.34,55,98,77,82,0,3.98,22,7.25,49,4.21,4,Entrepreneur
2591,22,Male,High,Urban,10,8,2,8,Ambivert,6,5,9,8.75,77,76,44,89,3,8.58,49,12.0,34,4.98,5,Government Job
2592,23,Female,Medium,Rural,10,5,2,4,Introvert,9,3,8,8.63,81,82,58,78,3,1.67,20,10.62,50,5.64,1,Researcher
2593,23,Male,Low,Urban,9,3,5,3,Ambivert,10,8,10,9.2,62,82,85,96,1,1.56,62,5.37,89,7.64,4,Researcher
2594,21,Male,Low,Rural,6,9,7,1,Ambivert,4,7,7,6.68,83,50,72,62,1,4.98,20,7.28,33,8.51,8,Software Engineer
2595,23,Male,Medium,Urban,9,7,7,4,Introvert,8,4,6,8.66,81,51,63,72,2,4.67,26,5.18,54,6.64,9,Software Engineer
2596,20,Female,Medium,Urban,3,1,4,3,Extrovert,4,1,9,6.39,63,83,82,55,4,2.45,80,9.29,103,7.54,2,Data Scientist
2597,23,Male,Medium,Urban,4,8,3,8,Extrovert,3,3,4,6.51,81,73,62,89,3,3.37,25,6.22,36,6.97,6,Software Engineer
2598,19,Other,Medium,Rural,6,10,9,9,Ambivert,4,8,5,6.97,94,74,61,83,0,9.77,18,3.15,79,8.62,5,Data Scientist
2599,19,Female,High,Urban,4,5,7,5,Extrovert,1,2,1,8.84,54,99,75,50,3,5.62,96,8.61,98,8.5,8,Business Analyst
2600,22,Female,Low,Rural,1,6,2,9,Introvert,9,9,7,9.57,84,78,92,47,3,1.79,57,2.11,113,8.04,8,Data Scientist
2601,18,Other,High,Rural,7,9,1,1,Ambivert,5,4,6,8.76,53,91,85,72,3,1.45,6,4.97,37,5.4,8,Data Scientist
2602,24,Other,Medium,Rural,5,10,2,7,Introvert,7,7,7,7.67,63,85,60,87,1,1.38,94,11.07,38,5.87,10,Business Analyst
2603,20,Other,High,Urban,8,8,3,7,Extrovert,3,10,1,8.05,67,93,57,73,4,4.5,14,2.94,53,6.08,1,Data Scientist
2604,22,Male,High,Rural,9,3,5,6,Extrovert,5,7,7,8.85,60,55,77,60,4,8.79,65,7.04,101,4.02,10,Researcher
2605,20,Other,Low,Rural,5,5,3,4,Ambivert,10,8,7,8.45,68,63,66,77,3,8.5,65,9.95,52,5.16,4,Data Scientist
2606,18,Male,High,Urban,8,4,10,9,Extrovert,4,7,8,8.12,51,70,76,56,4,4.31,80,11.05,61,7.57,2,Software Engineer
2607,23,Female,Low,Urban,1,1,9,3,Ambivert,7,4,2,6.95,83,53,88,88,2,7.97,97,7.6,21,6.72,4,Data Scientist
2608,23,Female,Medium,Rural,1,5,10,1,Ambivert,5,7,1,8.47,52,88,64,73,1,7.77,46,3.53,117,8.79,6,Business Analyst
2609,24,Other,High,Rural,7,10,4,2,Introvert,2,5,1,6.07,78,86,78,90,1,5.35,45,11.41,58,4.15,4,Software Engineer
2610,18,Male,Medium,Urban,6,7,7,3,Extrovert,3,10,8,8.24,72,71,69,80,4,4.64,88,9.49,87,5.89,5,Government Job
2611,22,Other,Low,Rural,5,1,4,2,Extrovert,8,7,7,9.28,97,82,82,42,3,2.62,74,5.96,107,7.54,3,Business Analyst
2612,24,Other,Medium,Rural,5,4,3,6,Ambivert,3,3,9,6.72,50,52,53,63,3,3.51,43,4.77,55,4.67,2,Business Analyst
2613,18,Male,Medium,Rural,9,6,10,7,Ambivert,7,10,2,6.46,91,77,73,61,3,4.05,8,2.48,56,6.5,7,Researcher
2614,21,Other,Low,Urban,1,9,1,5,Ambivert,5,7,4,9.88,55,56,93,49,4,8.31,70,3.91,88,4.08,6,Government Job
2615,19,Female,Medium,Rural,8,8,9,5,Ambivert,7,7,8,9.37,66,83,71,44,3,5.98,10,9.78,93,4.9,3,Entrepreneur
2616,24,Other,Medium,Urban,2,2,1,7,Introvert,10,2,6,7.21,68,99,70,80,4,2.81,55,3.09,62,8.69,10,Researcher
2617,24,Male,Medium,Urban,7,3,1,6,Extrovert,9,8,2,6.83,93,99,88,70,0,1.86,3,3.29,86,7.0,9,Business Analyst
2618,22,Male,High,Urban,6,10,1,8,Introvert,7,7,10,7.34,97,95,41,63,4,5.47,36,3.96,119,7.8,6,Business Analyst
2619,20,Female,Medium,Rural,10,5,5,9,Extrovert,6,9,2,7.72,51,75,86,85,2,7.0,89,5.95,36,4.51,5,Business Analyst
2620,21,Male,Low,Urban,2,7,7,2,Introvert,1,4,7,9.28,64,92,78,50,3,8.37,33,3.89,77,5.17,8,Business Analyst
2621,22,Male,High,Rural,3,3,7,2,Ambivert,4,9,9,6.96,72,81,74,90,3,8.18,79,11.04,98,4.96,2,Business Analyst
2622,18,Female,High,Urban,4,7,10,1,Introvert,8,1,8,8.88,68,57,62,94,1,8.42,46,4.58,71,5.37,6,Researcher
2623,18,Other,Low,Rural,7,5,1,7,Introvert,1,5,2,9.72,82,58,45,87,4,5.03,29,11.19,96,5.29,6,Entrepreneur
2624,18,Female,Medium,Rural,8,10,6,4,Ambivert,6,10,3,7.52,55,46,60,53,0,8.79,45,11.85,70,6.82,7,Business Analyst
2625,18,Other,High,Rural,2,6,9,9,Ambivert,2,7,8,6.1,99,94,65,85,3,5.0,79,9.55,48,7.53,3,Government Job
2626,20,Female,High,Urban,8,6,6,6,Extrovert,9,4,4,9.31,68,69,69,43,1,2.51,69,2.07,37,6.74,6,Entrepreneur
2627,21,Other,High,Rural,9,4,4,7,Extrovert,8,7,6,8.83,79,51,80,47,4,4.58,32,4.4,42,5.5,3,Software Engineer
2628,23,Female,Medium,Rural,7,8,10,7,Introvert,9,9,2,6.6,71,50,81,46,1,4.06,49,4.67,55,7.47,8,Data Scientist
2629,19,Other,High,Urban,1,9,9,8,Introvert,9,5,1,8.39,52,95,92,74,0,4.53,14,7.43,24,6.76,5,Government Job
2630,20,Female,Low,Urban,6,2,3,4,Introvert,2,5,6,9.3,54,68,69,94,4,6.93,19,3.58,66,7.19,6,Business Analyst
2631,20,Other,Medium,Rural,8,9,10,3,Ambivert,2,2,8,6.72,79,42,92,71,3,6.91,75,2.77,70,5.06,9,Government Job
2632,23,Female,Low,Urban,5,4,4,3,Extrovert,9,5,5,6.89,52,73,47,61,4,3.02,87,3.76,37,8.8,9,Government Job
2633,23,Male,Low,Urban,2,6,4,10,Introvert,2,8,1,6.81,88,73,78,61,3,3.84,39,5.27,24,5.64,5,Business Analyst
2634,19,Other,High,Urban,5,7,4,8,Extrovert,4,4,10,9.99,88,70,72,85,2,6.36,31,2.49,79,5.85,10,Government Job
2635,19,Female,High,Rural,8,4,6,3,Extrovert,2,2,2,6.92,77,61,49,82,3,1.76,96,3.95,43,6.7,7,Business Analyst
2636,23,Other,High,Urban,2,8,7,8,Ambivert,1,8,3,7.07,50,41,57,65,1,7.2,11,3.68,60,4.25,6,Government Job
2637,18,Other,Low,Rural,1,10,9,2,Ambivert,10,4,2,6.19,71,66,87,90,0,2.61,14,9.72,55,4.96,10,Data Scientist
2638,20,Female,Medium,Urban,4,8,3,5,Introvert,7,5,9,9.93,94,86,75,75,4,8.66,58,3.7,83,8.06,4,Entrepreneur
2639,22,Other,High,Urban,4,1,8,5,Introvert,5,7,10,6.99,94,75,80,68,2,4.61,59,9.92,58,7.97,1,Government Job
2640,19,Female,High,Rural,9,8,8,7,Introvert,3,5,2,8.9,96,71,94,43,2,2.99,71,7.08,43,4.71,4,Researcher
2641,19,Male,Low,Urban,3,10,1,5,Introvert,8,10,3,6.11,88,96,89,70,2,7.01,3,9.58,64,6.95,2,Business Analyst
2642,23,Other,Medium,Urban,4,3,5,9,Introvert,5,4,9,9.13,66,97,50,61,1,5.99,26,6.5,34,4.33,8,Data Scientist
2643,21,Male,Low,Urban,3,5,10,3,Extrovert,1,7,3,9.0,91,74,83,96,3,2.55,57,11.01,77,4.37,2,Software Engineer
2644,22,Other,High,Urban,2,10,5,9,Extrovert,9,4,8,6.34,77,56,47,92,2,8.44,52,4.77,22,8.0,9,Data Scientist
2645,22,Other,Low,Rural,4,8,8,1,Ambivert,5,10,8,6.49,99,73,40,47,0,5.08,77,9.67,103,6.35,10,Business Analyst
2646,19,Other,High,Rural,8,6,8,3,Ambivert,3,4,3,7.18,79,65,47,60,0,2.37,38,3.63,79,8.63,6,Entrepreneur
2647,18,Female,Medium,Rural,1,4,2,4,Extrovert,6,2,10,7.42,89,49,44,54,4,8.17,14,10.83,114,6.39,5,Entrepreneur
2648,21,Male,Low,Rural,8,4,3,6,Ambivert,8,5,10,9.13,57,78,40,87,0,2.2,18,2.28,58,8.03,9,Software Engineer
2649,22,Other,High,Rural,8,4,2,10,Ambivert,2,8,3,6.24,76,48,42,93,3,9.71,13,6.57,30,7.19,2,Business Analyst
2650,19,Female,High,Rural,3,6,1,8,Introvert,3,4,8,8.6,90,64,66,93,3,4.98,70,6.21,83,6.15,1,Software Engineer
2651,22,Other,High,Rural,10,7,2,7,Ambivert,7,2,3,6.91,94,59,84,43,2,7.55,5,8.24,64,6.77,9,Government Job
2652,24,Female,High,Urban,10,5,10,8,Ambivert,2,9,4,7.53,74,54,87,81,3,5.07,33,6.41,27,8.67,10,Software Engineer
2653,21,Other,Low,Rural,6,10,6,6,Ambivert,5,6,5,6.01,62,79,62,97,3,2.69,87,7.89,79,4.38,4,Business Analyst
2654,21,Male,High,Rural,4,8,1,6,Extrovert,9,3,7,7.16,83,88,83,44,2,7.82,24,10.62,86,6.65,2,Entrepreneur
2655,24,Male,Low,Rural,1,7,6,6,Extrovert,7,10,1,6.69,88,66,78,75,4,3.6,40,3.42,15,4.26,6,Entrepreneur
2656,20,Other,High,Urban,1,8,1,3,Introvert,3,5,8,8.02,56,50,79,41,3,7.14,88,4.44,34,6.78,1,Entrepreneur
2657,24,Female,Low,Rural,5,4,2,10,Ambivert,2,6,3,6.63,71,55,50,89,3,3.32,49,10.03,117,7.03,4,Entrepreneur
2658,23,Other,Low,Rural,8,8,8,4,Extrovert,10,9,7,9.34,82,69,84,47,1,3.17,78,4.28,39,8.04,4,Entrepreneur
2659,23,Female,High,Rural,1,6,6,6,Introvert,9,5,10,9.53,95,61,50,86,4,5.12,41,11.06,43,7.99,10,Software Engineer
2660,19,Other,High,Urban,2,3,9,7,Ambivert,9,9,3,9.38,87,63,75,43,2,8.35,66,7.41,81,4.05,7,Government Job
2661,21,Female,High,Rural,7,8,1,3,Introvert,9,1,9,9.93,80,89,77,52,1,6.52,99,2.82,107,4.36,3,Researcher
2662,20,Male,High,Urban,8,7,5,4,Introvert,10,10,10,9.66,94,63,70,53,1,1.58,65,2.21,32,7.42,8,Business Analyst
2663,20,Other,Medium,Urban,3,10,7,6,Ambivert,3,4,5,7.12,82,75,99,48,4,7.6,21,9.63,96,4.91,2,Government Job
2664,22,Male,High,Urban,8,5,9,1,Extrovert,1,1,3,7.26,71,57,94,67,3,6.22,27,10.56,102,6.64,4,Government Job
2665,22,Male,High,Urban,1,4,9,7,Ambivert,9,2,3,8.13,76,59,63,77,2,6.61,95,4.4,71,5.16,8,Researcher
2666,24,Other,High,Rural,9,1,4,1,Ambivert,7,2,4,7.54,76,47,58,51,4,4.18,88,4.41,67,8.17,4,Software Engineer
2667,20,Other,Low,Urban,2,10,4,10,Ambivert,2,10,5,9.88,70,54,92,67,1,6.01,0,11.54,84,7.4,5,Business Analyst
2668,24,Female,High,Urban,2,3,4,9,Extrovert,6,5,5,7.36,84,52,71,52,0,4.35,43,8.56,106,6.18,10,Software Engineer
2669,24,Female,Low,Rural,4,2,3,10,Ambivert,9,1,8,8.96,96,75,79,60,2,1.73,22,3.68,76,5.12,8,Government Job
2670,22,Male,Low,Urban,10,8,8,9,Extrovert,8,10,10,8.3,99,53,77,94,0,8.6,4,6.49,66,7.3,8,Business Analyst
2671,21,Female,Low,Urban,3,8,5,9,Introvert,6,3,6,9.83,59,86,56,77,3,7.1,98,11.1,92,5.76,5,Government Job
2672,24,Female,Low,Urban,4,5,7,4,Extrovert,6,6,5,8.98,96,86,89,91,4,7.03,74,8.21,40,6.95,6,Data Scientist
2673,18,Other,Medium,Urban,6,5,10,2,Introvert,8,1,2,7.21,77,63,74,65,3,2.74,14,6.07,85,7.34,9,Software Engineer
2674,21,Female,High,Urban,7,4,6,7,Introvert,9,1,5,6.79,89,94,51,64,4,6.97,68,3.51,25,4.69,2,Software Engineer
2675,20,Male,Low,Urban,5,1,9,4,Ambivert,8,3,7,9.42,86,76,54,61,1,3.09,3,9.26,35,4.25,3,Data Scientist
2676,20,Female,High,Rural,2,1,3,5,Extrovert,1,9,3,9.64,90,63,78,90,3,7.19,43,4.76,83,6.47,9,Government Job
2677,24,Male,Low,Rural,3,6,6,1,Introvert,2,2,7,9.32,82,86,52,91,0,4.0,73,7.66,45,4.79,3,Entrepreneur
2678,21,Other,Medium,Rural,10,4,3,10,Introvert,6,6,1,8.95,57,57,69,91,1,2.42,72,8.0,59,4.45,5,Data Scientist
2679,22,Male,Low,Rural,3,4,2,6,Extrovert,8,3,6,7.29,86,71,81,47,4,9.16,32,7.55,78,4.45,3,Data Scientist
2680,22,Female,High,Urban,5,3,3,7,Extrovert,4,6,1,8.02,99,74,58,76,1,1.94,59,4.46,41,7.51,10,Researcher
2681,23,Other,High,Urban,5,9,2,3,Introvert,4,7,7,9.66,90,59,48,79,0,7.86,69,9.08,111,8.53,4,Researcher
2682,20,Female,Medium,Urban,4,3,2,10,Introvert,2,7,6,6.54,82,81,96,84,2,1.92,45,7.66,48,8.66,3,Entrepreneur
2683,19,Other,High,Rural,8,8,10,2,Extrovert,10,2,10,7.98,68,71,67,98,4,7.16,26,6.04,64,8.68,10,Researcher
2684,23,Other,High,Rural,6,2,7,10,Extrovert,1,3,1,7.42,79,76,83,95,2,1.99,27,2.52,114,7.35,4,Entrepreneur
2685,22,Female,Low,Urban,6,4,10,7,Introvert,10,4,9,8.71,63,76,99,61,1,5.58,45,5.31,83,8.63,1,Government Job
2686,21,Female,High,Urban,1,1,3,1,Ambivert,9,8,5,8.54,63,86,82,52,3,2.69,33,5.52,40,4.66,8,Data Scientist
2687,22,Other,Low,Rural,6,5,8,2,Extrovert,7,5,7,8.24,85,72,95,76,4,8.8,28,9.91,62,7.01,10,Government Job
2688,21,Other,Medium,Rural,3,2,2,3,Introvert,9,1,1,7.12,56,40,64,53,1,4.61,95,7.13,66,7.8,7,Researcher
2689,23,Female,High,Rural,6,1,7,4,Introvert,2,9,8,6.64,92,87,79,57,4,1.14,54,11.32,113,8.72,6,Government Job
2690,20,Male,Low,Rural,10,1,3,5,Ambivert,10,1,8,9.14,83,67,80,86,0,6.65,56,9.51,98,5.64,7,Entrepreneur
2691,22,Female,High,Urban,6,2,9,4,Extrovert,5,2,9,9.97,99,66,43,72,1,5.01,21,7.38,92,6.92,8,Government Job
2692,24,Other,Low,Rural,2,5,7,10,Introvert,2,7,2,6.68,81,56,91,46,3,8.74,14,3.69,19,6.02,1,Entrepreneur
2693,21,Female,Medium,Rural,1,9,9,3,Ambivert,10,3,6,6.3,91,85,76,49,4,4.9,26,4.21,26,6.69,7,Researcher
2694,20,Male,Low,Urban,3,6,2,1,Extrovert,7,6,10,8.98,82,54,46,99,3,4.7,73,3.6,27,6.52,9,Business Analyst
2695,19,Female,High,Urban,5,4,6,7,Ambivert,9,8,5,7.38,63,53,80,97,3,5.09,88,6.43,105,8.25,4,Researcher
2696,21,Other,Low,Urban,4,3,5,10,Introvert,3,5,6,6.85,74,92,43,69,0,8.74,59,9.23,105,8.12,2,Entrepreneur
2697,23,Female,High,Rural,7,8,2,6,Ambivert,1,1,5,8.1,77,70,62,98,2,6.28,74,9.59,30,5.97,1,Business Analyst
2698,19,Other,Medium,Rural,4,3,4,2,Introvert,4,10,1,8.7,91,73,83,94,1,7.02,71,2.96,65,5.41,8,Researcher
2699,19,Other,Low,Rural,8,1,4,2,Introvert,4,3,2,6.86,99,42,83,73,2,7.48,20,6.96,68,8.25,9,Data Scientist
2700,18,Female,High,Rural,7,4,8,3,Ambivert,6,2,3,9.98,88,95,45,84,2,9.44,71,6.81,82,8.77,3,Government Job
2701,22,Other,High,Urban,10,5,7,8,Ambivert,5,6,7,7.31,79,51,84,42,0,8.54,36,6.39,27,4.09,8,Software Engineer
2702,21,Other,High,Urban,9,5,5,8,Introvert,5,5,10,7.26,80,65,48,98,3,9.35,23,5.01,32,6.51,8,Researcher
2703,19,Male,Low,Rural,1,5,9,10,Ambivert,9,7,9,7.69,73,63,96,79,3,4.09,47,6.76,90,7.86,1,Researcher
2704,18,Male,Low,Rural,5,8,1,10,Extrovert,1,2,2,8.98,53,99,48,51,1,2.93,22,7.17,33,8.93,8,Software Engineer
